9255,63.902,-100.38,16.155
9270,67.009,-102.53,16.522
9285,69.817,-153.46,16.794
9300,72.413,-131.33,17.253
9315,74.821,-120.8,17.633
9330,76.864,-118.48,18.027
9345,78.38,-125.14,18.225
9360,79.885,-128.99,18.822
9375,80.816,-118.91,19.087
9390,81.624,-126.57,19.608
9405,82.264,-113.52,20.039
9420,82.319,-103.18,20.822
9435,82.327,-107.03,20.923
9450,82.347,-109.45,20.983
9465,81.606,-100.04,21.19
9480,80.447,-109.34,21.716
9495,79.444,-120.64,21.797
9510,77.952,-121.47,21.835
9525,76.1,-155.66,22.203
9540,73.792,-187.43,22.317
9555,71.567,-168.18,22.671
9570,69.141,-165.7,22.724
9585,65.968,-165.96,23.141
9600,62.74,-180.23,22.926
9615,59.7,-237,23.434
9630,55.705,-218.66,23.614
9645,51.964,-167,23.344
9660,48.169,-155.19,23.369
9675,44.205,-139.76,23.414
9690,40.137,-150.23,23.308
9705,35.832,-156.39,23.408
9720,31.456,-148.5,23.19
9735,27.103,-161.18,23.051
9750,22.87,-161.23,22.919
9765,18.588,-159.71,22.956
9780,14.405,-172.58,22.562
9795,10.539,-163.41,22.23
9810,7.1963,-168.28,21.726
9825,4.4554,-169.01,21.289
9840,2.0976,-150.44,20.793
9855,0.63082,-153.88,20.238
9870,0.04516,-148.72,19.843
9885,0,-139.86,19.445
9900,0,-127.73,19.012
9915,0,-125.79,18.331
9930,0,-118.38,16.749
9945,0,-125.33,16.074
9960,0,-124.17,15.736
9975,0,-116.81,15.558
9990,0,-115.35,15.157
10005,0,-131.33,14.862
10020,0,-130.08,14.473
10035,0,-120.24,14.234
10050,0,-135.07,13.942
10065,0,-125.77,13.742
10080,0,-119.64,13.419
10095,0,-119.88,13.201
10110,0.0030522,-123.51,13.084
10125,0,-121.05,12.841
10140,0,-120.39,12.507
10155,0,-118.07,12.289
10170,0,-117.76,11.837
10185,0,-119.98,11.423
10200,0,-116.86,10.852
10215,0,-111.22,10.472
10230,0.00035365,-118.11,9.9136
10245,0,-110.34,9.0206
10260,0.0055001,-110.72,9.0319
10275,0.02339,-119.98,8.7109
10290,0.026296,-110.81,9.0093
10305,0,-115.06,8.3754
10320,0,-134.11,8.2636
10335,0.00065348,-123.27,8.2184
10350,0,-122.88,7.7281
10365,0,-122.52,7.5769
10380,0,-130.03,7.6198
10395,0.0044223,-121.45,7.0223
10410,0.27851,-138.71,7.7425
10425,0.23625,-141.88,8.745
10440,0.1969,-141.6,8.619
10455,0.59132,-139.58,8.1028
10470,2.3375,-138.41,7.8296
10485,6.4235,-140.56,8.0844
10500,10.061,-142.57,9.2171
10515,13.905,-153.11,9.5913
10530,18.303,-143.92,10.304
10545,22.859,-145.15,11.313
10560,27.294,-154.29,11.56
10575,31.761,-158.53,12.522
10590,36.013,-142.7,13.176
10605,40.306,-147.27,13.62
10620,44.474,-185.88,14.324
10635,48.444,-207.57,14.91
10650,52.378,-180.65,15.254
10665,55.891,-170.1,15.329
10680,59.347,-195.69,16.188
10695,62.744,-212.89,16.577
10710,65.687,-199.77,16.889
10725,68.739,-183.97,17.535
10740,71.459,-127.25,17.496
10755,73.84,-97.379,18.081
10770,75.755,-99.836,18.443
10785,77.463,-91.81,18.681
10800,78.998,-78.301,18.608
10815,80.49,-82.876,19.173
10830,81.071,-64.435,19.275
10845,81.392,-71.588,19.784
10860,81.395,-84.084,20.074
10875,81.431,-74.04,20.691
10890,80.99,-77.766,20.499
10905,80.766,-83.002,20.939
10920,79.506,-76.134,21.464
10935,78.021,-142.31,21.396
10950,77.261,-146.89,21.693
10965,75.559,-154.64,21.948
10980,73.164,-153.76,22.084
10995,70.758,-154.83,22.193
11010,68.428,-156.53,22.244
11025,65.476,-157.25,22.483
11040,62.712,-84.087,22.547
11055,59.126,-89.441,22.576
11070,55.876,-103.7,22.939
11085,51.902,-104.58,23.023
11100,47.98,-104.06,23.372
11115,43.888,-116.97,23.43
11130,39.583,-111.8,23.021
11145,35.551,-115.89,22.895
11160,31.212,-121.21,23.062
11175,27.036,-118.48,22.879
11190,22.675,-127.2,22.895
11205,18.353,-123.91,22.792
11220,13.289,-120.17,22.594
11235,10.853,-119.06,22.512
11250,7.1792,-116.5,22.4
11265,4.295,-122.42,21.473
11280,1.58,-114.24,20.542
11295,0.27678,-108.32,19.313
11310,0.0042458,-111.96,18.208
11325,0,-111.19,17.151
11340,0,-93.093,16.53
11355,0,-96.846,16.074
11370,0,-84.881,15.532
11385,0,-90.032,14.617
11400,0,-100.35,13.709
11415,0,-84.156,13.575
11430,0,-87.736,12.714
11445,0,-86.906,12.306
11460,0,-89.006,12.051
11475,0,-87.811,11.855
11490,0,-96.877,11.131
11505,0,-80.998,10.911
11520,0,-85.368,10.134
11535,0,-96.468,9.8296
11550,0,-91.506,9.8058
11565,0,-90.155,9.6874
11580,0,-95.913,9.1861
11595,0,-87.924,9.0261
11610,0,-88.26,8.8633
11625,0,-92.211,9.0416
11640,0,-95.979,8.5962
11655,0,-89.418,8.0979
11670,0,-101.43,7.9265
11685,0,-87.944,7.4952
11700,0.014806,-97.702,6.8585
11715,0,-96.124,6.6206
11730,0,-85.912,6.5493
11745,0,-86.934,6.711
11760,0,-98.557,6.9285
11775,0,-101.02,6.5039
11790,0,-92.302,6.2016
11805,0,-94.268,6.1665
11820,0,-100.87,5.9504
11835,0,-96.195,5.5898
11850,0,-123.56,5.6534
11865,0.0048908,-124.73,5.7345
11880,0.083592,-109.61,5.8989
11895,0.68116,-112.71,5.9762
11910,1.819,-115.83,5.9186
11925,3.1265,-112.14,6.3318
11940,5.253,-129.1,6.5916
11955,7.6402,-127.33,7.1522
11970,9.6441,-115.36,7.8053
11985,13.416,-119.51,8.0608
12000,14.674,-120.39,8.825
12015,16.12,-123.56,9.2546
12030,25.356,-122.53,10.027
12045,28.069,-118.61,10.897
12060,35.504,-125.69,11.373
12075,35.687,-132.76,12.073
12090,43.419,-155.38,13.226
12105,35.189,-166.87,14.158
12120,33.838,-179.78,14.48
12135,57.977,-163.06,15.644
12150,60.414,-160.53,16.683
12165,63.146,-168.08,17.087
12180,65.331,-162.65,17.906
12195,73.645,-158.6,18.596
12210,75.377,-160.55,19.04
12225,78.201,-169.82,19.223
12240,75.585,-156.51,20.265
12255,72.061,-160.84,20.435
12270,72.026,-147.26,21.256
12285,63.154,-160.15,21.105
12300,67.803,-163.97,21.647
12315,83.341,-141.85,21.856
12330,79.898,-172.16,22.38
12345,53.409,-179.94,21.996
12360,72.561,-172.09,22.092
12375,72.007,-191.26,22.527
12390,67.19,-178.9,22.587
12405,74.956,-167.58,22.833
12420,72.385,-167.69,22.956
12435,70.662,-194.94,23.285
12450,59.917,-212.25,23.138
12465,43.305,-226.51,22.721
12480,65.886,-194.85,23.132
12495,63.104,-190.01,23.159
12510,59.693,-193.64,23.14
12525,50.716,-148.51,23.184
12540,45.654,-85.606,23.413
12555,41.38,-91.676,23.43
12570,37.854,-87.986,23.356
12585,33.012,-87.709,23.443
12600,27.854,-100.14,22.989
12615,23.424,-100.87,22.855
12630,17.608,-94.905,22.692
12645,10.306,-111.08,22.193
12660,10.406,-98.366,21.989
12675,6.771,-99.548,21.713
12690,5.0758,-106.28,21.166
12705,3.8985,-104.48,20.67
12720,3.1943,-88.205,20.203
12735,1.3032,-90.303,19.774
12750,0.19654,-96.528,19.352
12765,0.0020479,-89.005,18.916
12780,0,-79.743,18.608
12795,0,-79.566,18.188
12810,0.00028189,-72.44,17.95
12825,0,-81.271,17.7
12840,0,-75.246,17.474
12855,0,-73.64,17.175
12870,0,-80.852,16.987
12885,0,-73.648,16.595
12900,0,-74.73,16.246
12915,0,-81.128,15.988
12930,0,-75.985,15.893
12945,0,-74.271,15.767
12960,0,-76.497,14.46
12975,0,-72.987,14.312
12990,0.0047704,-71.345,14.523
13005,0.0025637,-76.4,14.012
13020,0,-71.519,13.452
13035,0,-69.712,12.866
13050,0.0086672,-78.804,12.502
13065,0.0046932,-68.017,12.266
13080,0.000961,-71.363,11.821
13095,0.11065,-76.353,12.232
13110,0.10805,-68.828,12.435
13125,0,-72.226,12.021
13140,0,-75.244,11.685
13155,0,-69.47,11.301
13170,0,-75.77,11.091
13185,0.00059407,-74.312,11.097
13200,0,-69,10.873
13215,0,-72.481,9.7396
13230,0.015869,-71.433,9.3303
13245,0.12856,-71.866,10.039
13260,0.014097,-76.454,9.9241
13275,0.0079963,-69.994,10.116
13290,0,-69.048,9.8804
13305,0.003919,-68.596,9.4088
13320,0.25486,-77.599,9.2216
13335,0.94731,-67.482,9.1304
13350,3.0967,-66.908,9.1053
13365,7.1913,-71.928,9.0513
13380,10.607,-66.655,8.6459
13395,14.542,-64.325,8.5202
13410,18.74,-65.735,8.6689
13425,23.03,-54.266,8.816
13440,27.594,-51.986,8.7596
